,question,label
0,What is the capital of Syria?,no_rag
1,What language do people speak in Syria?,no_rag
2,Can you tell me a traditional Syrian dish?,no_rag
3,What is the name of the famous mosque in Damascus?,no_rag
4,How do people in Syria celebrate Eid?,no_rag
5,What is a popular Syrian dessert?,no_rag
6,Can you describe a traditional Syrian outfit?,no_rag
7,What is the name of the highest mountain in Syria?,no_rag
8,How does Syria celebrate New Year?,no_rag
9,What is a common Syrian greeting?,no_rag
10,What is the significance of the Euphrates River in Syria?,no_rag
11,Can you name a famous Syrian poet?,no_rag
12,What is the main religion in Syria?,no_rag
13,How do Syrians typically drink their coffee?,no_rag
14,What is a popular sport in Syria?,no_rag
15,Can you tell me about a Syrian tradition?,no_rag
16,What is the name of Syria's currency?,no_rag
17,How does Syria celebrate weddings?,no_rag
18,What is a well-known Syrian landmark?,no_rag
19,Can you describe a typical Syrian breakfast?,no_rag
20,What is the name of the largest city in Syria?,no_rag
21,How do Syrians observe Ramadan?,no_rag
22,What is a traditional Syrian instrument?,no_rag
23,Can you name a famous Syrian historical figure?,no_rag
24,What is the significance of the Damascus Rose?,no_rag
25,How do Syrians celebrate Christmas?,no_rag
26,What is a popular Syrian dance?,no_rag
27,Can you tell me about Syrian hospitality?,no_rag
28,What is the name of Syria's national dish?,no_rag
29,How do Syrians typically spend their weekends?,no_rag
30,What is a common Syrian proverb?,no_rag
31,Can you describe a Syrian marketplace?,no_rag
32,What is the name of Syria's national flower?,no_rag
33,How do Syrians celebrate birthdays?,no_rag
34,What is a traditional Syrian game?,no_rag
35,Can you tell me about Syrian architecture?,no_rag
36,What is the name of Syria's highest point?,no_rag
37,How do Syrians observe Nowruz?,no_rag
38,What is a popular Syrian drink?,no_rag
39,Can you name a famous Syrian actress?,no_rag
40,What is the significance of the Syrian flag?,no_rag
41,How do Syrians celebrate Mother's Day?,no_rag
42,What is a traditional Syrian craft?,no_rag
43,Can you tell me about Syrian music?,no_rag
44,What is the name of Syria's longest river?,no_rag
45,How do Syrians typically greet each other?,no_rag
46,What is a popular Syrian festival?,no_rag
47,Can you describe a Syrian wedding ceremony?,no_rag
48,What is the name of Syria's national animal?,no_rag
49,How do Syrians celebrate Independence Day?,no_rag
50,What is a traditional Syrian dance?,no_rag
51,Can you tell me about Syrian cuisine?,no_rag
52,What is the name of Syria's largest desert?,no_rag
53,How do Syrians observe Easter?,no_rag
54,What is a popular Syrian sport?,no_rag
55,Can you name a famous Syrian singer?,no_rag
56,What is the significance of the Syrian cedar?,no_rag
57,How do Syrians celebrate Labor Day?,no_rag
58,What is a traditional Syrian dessert?,no_rag
59,Can you describe a Syrian home?,no_rag
60,What is the name of Syria's national bird?,no_rag
61,How do Syrians typically spend their evenings?,no_rag
62,What is a popular Syrian holiday?,no_rag
63,Can you tell me about Syrian education?,no_rag
64,What is the name of Syria's main airport?,no_rag
65,How do Syrians celebrate Teachers' Day?,no_rag
66,What is a traditional Syrian meal?,no_rag
67,Can you describe a Syrian school?,no_rag
68,What is the name of Syria's national anthem?,no_rag
69,How do Syrians observe Martyrs' Day?,no_rag
70,What is a popular Syrian tradition?,no_rag
71,Can you tell me about Syrian art?,no_rag
72,What is the name of Syria's largest lake?,no_rag
73,How do Syrians celebrate Victory Day?,no_rag
74,What is a traditional Syrian instrument?,no_rag
75,Can you name a famous Syrian athlete?,no_rag
76,What is the significance of the Syrian pound?,no_rag
77,How do Syrians observe Arbor Day?,no_rag
78,What is a popular Syrian custom?,no_rag
79,Can you describe a Syrian bazaar?,no_rag
80,What is the name of Syria's national museum?,no_rag
81,How do Syrians celebrate Revolution Day?,no_rag
82,What is a traditional Syrian dish?,no_rag
83,Can you tell me about Syrian literature?,no_rag
84,What is the name of Syria's highest mountain peak?,no_rag
85,How do Syrians observe Evacuation Day?,no_rag
86,What is a popular Syrian hobby?,no_rag
87,Can you name a famous Syrian scientist?,no_rag
88,What is the significance of the Syrian railway?,no_rag
89,How do Syrians celebrate Army Day?,no_rag
90,What is a traditional Syrian game?,no_rag
91,Can you describe a Syrian village?,no_rag
92,What is the name of Syria's national airline?,no_rag
93,How do Syrians observe Independence Day?,no_rag
94,What is a popular Syrian tradition?,no_rag
95,Can you tell me about Syrian mythology?,no_rag
96,What is the name of Syria's largest port?,no_rag
97,How do Syrians celebrate Navy Day?,no_rag
98,What is a traditional Syrian dance?,no_rag
99,Can you name a famous Syrian painter?,no_rag
