,question,label
0,What is the capital of Syria?,no_rag
1,Can you tell me about Syrian cuisine?,no_rag
2,What do you think about Syrian music?,no_rag
3,Hello! How are you?,no_rag
4,What is a traditional Syrian dish?,no_rag
5,Can you describe a Syrian wedding?,no_rag
6,What do you know about Syrian desserts?,no_rag
7,How do people in Syria celebrate holidays?,no_rag
8,What is your favorite Syrian food?,no_rag
9,Can you tell me something interesting about Syria?,no_rag
10,What is the name of the famous Syrian poet?,no_rag
11,"How do you say ""hello"" in Syrian Arabic?",no_rag
12,What is a popular Syrian dance?,no_rag
13,Can you explain Syrian hospitality?,no_rag
14,What do you think about ancient Syrian architecture?,no_rag
15,What is the name of the largest city in Syria?,no_rag
16,Can you tell me about Syrian festivals?,no_rag
17,What is a traditional Syrian instrument?,no_rag
18,How do people in Syria greet each other?,no_rag
19,What is your favorite thing about Syrian culture?,no_rag
20,Can you describe a typical Syrian home?,no_rag
21,What do you know about Syrian art?,no_rag
22,"How do you say ""thank you"" in Syrian Arabic?",no_rag
23,What is a famous Syrian landmark?,no_rag
24,Can you tell me about Syrian traditions?,no_rag
25,What do you think about Syrian literature?,no_rag
26,What is the name of the Syrian currency?,no_rag
27,Can you tell me about Syrian music genres?,no_rag
28,What is a popular Syrian sport?,no_rag
29,"How do you say ""goodbye"" in Syrian Arabic?",no_rag
30,What do you know about Syrian history?,no_rag
31,Can you describe a Syrian market?,no_rag
32,What is your favorite Syrian holiday?,no_rag
33,What do you think about Syrian fashion?,no_rag
34,Can you tell me about Syrian customs?,no_rag
35,What is a traditional Syrian game?,no_rag
36,"How do you say ""I love Syria"" in Arabic?",no_rag
37,What do you know about Syrian mythology?,no_rag
38,Can you tell me about Syrian crafts?,no_rag
39,What is a famous Syrian proverb?,no_rag
40,What do you think about Syrian nature?,no_rag
41,Can you describe a Syrian village?,no_rag
42,What is your favorite Syrian city?,no_rag
43,What do you know about Syrian education?,no_rag
44,Can you tell me about Syrian transportation?,no_rag
45,What is a traditional Syrian drink?,no_rag
46,"How do you say ""I miss Syria"" in Arabic?",no_rag
47,What do you think about Syrian movies?,no_rag
48,Can you tell me about Syrian theater?,no_rag
49,What is a famous Syrian saying?,no_rag
