,question,label
0,What is the capital of Syria?,no_rag
1,Can you tell me about Syrian cuisine?,no_rag
2,What is the main religion in Syria?,no_rag
3,Hello! How are you?,no_rag
4,What are some famous landmarks in Syria?,no_rag
5,Can you describe a traditional Syrian wedding?,no_rag
6,What is a traditional Syrian dish?,no_rag
7,How do people in Syria celebrate holidays?,no_rag
8,What’s your favorite Syrian food?,no_rag
9,Tell me something interesting about Syria.,no_rag
10,What do you think about Syrian music?,no_rag
11,What is the name of the Syrian currency?,no_rag
12,Can you tell me about Syrian festivals?,no_rag
13,What is the population of Syria?,no_rag
14,What do you know about Syrian art?,no_rag
15,What are some common Syrian traditions?,no_rag
16,What is the climate like in Syria?,no_rag
17,Can you describe a typical Syrian home?,no_rag
18,What are some popular Syrian desserts?,no_rag
19,What do you think about ancient Syrian architecture?,no_rag
20,What is the name of the highest mountain in Syria?,no_rag
21,Can you tell me about Syrian literature?,no_rag
22,What is the most spoken language in Syria?,no_rag
23,What are some famous Syrian historical sites?,no_rag
24,What is a traditional Syrian dance?,no_rag
25,Can you tell me about Syrian customs?,no_rag
26,What is the name of the largest city in Syria?,no_rag
27,What do you think about Syrian hospitality?,no_rag
28,Can you describe a Syrian marketplace?,no_rag
29,What is the name of the Syrian flag?,no_rag
30,What are some common Syrian phrases?,no_rag
31,Can you tell me about Syrian poetry?,no_rag
32,What is the name of the Syrian national anthem?,no_rag
33,What do you think about Syrian crafts?,no_rag
34,Can you describe a traditional Syrian meal?,no_rag
35,What is the name of the Syrian president?,no_rag
36,What are some famous Syrian scientists?,no_rag
37,Can you tell me about Syrian mythology?,no_rag
38,What is the name of the Syrian desert?,no_rag
39,What do you think about Syrian education?,no_rag
40,Can you describe a Syrian school?,no_rag
41,What is the name of the Syrian river?,no_rag
42,What are some famous Syrian inventions?,no_rag
43,Can you tell me about Syrian theater?,no_rag
44,What is the name of the Syrian mountains?,no_rag
45,What do you think about Syrian fashion?,no_rag
46,Can you describe a Syrian village?,no_rag
47,What is the name of the Syrian coastline?,no_rag
48,What are some famous Syrian athletes?,no_rag
49,Can you tell me about Syrian philosophy?,no_rag
50,What is the name of the Syrian currency symbol?,no_rag
51,What do you think about Syrian technology?,no_rag
52,Can you describe a Syrian city?,no_rag
53,What is the name of the Syrian national animal?,no_rag
54,What are some famous Syrian painters?,no_rag
55,Can you tell me about Syrian astronomy?,no_rag
56,What is the name of the Syrian national bird?,no_rag
57,What do you think about Syrian transportation?,no_rag
58,Can you describe a Syrian garden?,no_rag
59,What is the name of the Syrian national flower?,no_rag
