,question,label
0,What is a traditional Syrian dish?,no_rag
1,How do people in Syria celebrate holidays?,no_rag
2,Can you describe a famous Syrian landmark?,no_rag
3,What is the name of Syria's capital city?,no_rag
4,Tell me something about Syrian music.,no_rag
5,What do you think about Syrian hospitality?,no_rag
6,How does Syria celebrate New Year?,no_rag
7,What is a popular Syrian dessert?,no_rag
8,Can you tell me about Syrian festivals?,no_rag
9,What is the significance of Damascus in Syrian history?,no_rag
10,How do Syrians typically greet each other?,no_rag
11,What is a common Syrian surname?,no_rag
12,Can you describe a traditional Syrian outfit?,no_rag
13,What is the name of Syria's national flower?,no_rag
14,How does Syrian culture view family?,no_rag
15,What is a famous Syrian poet?,no_rag
16,Can you tell me about Syrian cuisine?,no_rag
17,What is the name of Syria's highest mountain?,no_rag
18,How do Syrians celebrate weddings?,no_rag
19,What is a popular Syrian drink?,no_rag
20,Can you describe a typical Syrian meal?,no_rag
21,What is the name of Syria's national anthem?,no_rag
22,How does Syrian culture influence art?,no_rag
23,What is a famous Syrian historical figure?,no_rag
24,Can you tell me about Syrian traditions?,no_rag
25,What is the name of Syria's largest city?,no_rag
26,How do Syrians celebrate Eid?,no_rag
27,What is a traditional Syrian instrument?,no_rag
28,Can you describe a Syrian marketplace?,no_rag
29,What is the name of Syria's national animal?,no_rag
30,How does Syrian culture view education?,no_rag
31,What is a famous Syrian dish?,no_rag
32,Can you tell me about Syrian architecture?,no_rag
33,What is the name of Syria's main river?,no_rag
34,How do Syrians typically spend weekends?,no_rag
35,What is a popular Syrian sport?,no_rag
36,Can you describe a Syrian village?,no_rag
37,What is the name of Syria's national bird?,no_rag
38,How does Syrian culture celebrate birthdays?,no_rag
39,What is a traditional Syrian dance?,no_rag
40,Can you tell me about Syrian literature?,no_rag
41,What is the name of Syria's highest point?,no_rag
42,How do Syrians view hospitality?,no_rag
43,What is a famous Syrian city?,no_rag
44,Can you describe a Syrian bazaar?,no_rag
45,What is the name of Syria's national tree?,no_rag
46,How does Syrian culture influence food?,no_rag
47,What is a popular Syrian dessert?,no_rag
48,Can you tell me about Syrian customs?,no_rag
49,What is the name of Syria's national day?,no_rag
