,question,label
0,What is the capital of Syria?,no_rag
1,What is a traditional Syrian dish?,no_rag
2,Can you tell me about Syrian music?,no_rag
3,What is the name of the famous mosque in Damascus?,no_rag
4,Hello! How are you?,no_rag
5,What do you know about Syrian culture?,no_rag
6,What is a popular sport in Syria?,no_rag
7,Can you describe a Syrian wedding?,no_rag
8,What is the name of the largest city in Syria?,no_rag
9,What is your favorite Syrian food?,no_rag
10,What do you think about Syrian hospitality?,no_rag
11,Can you tell me something about Syrian art?,no_rag
12,What is the name of the river that flows through Syria?,no_rag
13,What is a traditional Syrian instrument?,no_rag
14,What is the name of the Syrian currency?,no_rag
15,Can you tell me about Syrian festivals?,no_rag
16,What is the name of the highest mountain in Syria?,no_rag
17,What do you know about Syrian traditions?,no_rag
18,Can you describe a typical Syrian meal?,no_rag
19,What is the name of the Syrian flag colors?,no_rag
20,What is a popular Syrian dessert?,no_rag
21,Can you tell me about Syrian architecture?,no_rag
22,What is the name of the Syrian national dish?,no_rag
23,What do you think about Syrian history?,no_rag
24,Can you tell me about Syrian customs?,no_rag
25,What is the name of the Syrian president?,no_rag
26,What is a traditional Syrian dance?,no_rag
27,Can you describe a Syrian marketplace?,no_rag
28,What is the name of the Syrian national anthem?,no_rag
29,What do you know about Syrian literature?,no_rag
30,Can you tell me about Syrian holidays?,no_rag
31,What is the name of the Syrian national animal?,no_rag
32,What is a popular Syrian drink?,no_rag
33,Can you describe a Syrian home?,no_rag
34,What is the name of the Syrian national flower?,no_rag
35,What do you think about Syrian cuisine?,no_rag
36,Can you tell me about Syrian education?,no_rag
37,What is the name of the Syrian national tree?,no_rag
38,What is a traditional Syrian game?,no_rag
39,Can you describe a Syrian school?,no_rag
40,What is the name of the Syrian national bird?,no_rag
41,What do you know about Syrian transportation?,no_rag
42,Can you tell me about Syrian fashion?,no_rag
43,What is the name of the Syrian national day?,no_rag
44,What is a popular Syrian song?,no_rag
45,Can you describe a Syrian park?,no_rag
46,What is the name of the Syrian national museum?,no_rag
47,What do you think about Syrian nature?,no_rag
48,Can you tell me about Syrian agriculture?,no_rag
49,What is the name of the Syrian national airline?,no_rag
