,question,label
0,What is the name of Syria's highest mountain?,no_rag
1,Who is a famous Syrian poet?,no_rag
2,How do Syrians typically spend their weekends?,no_rag
3,What is considered polite in Syrian culture?,no_rag
4,Is Syrian Arabic different from Modern Standard Arabic?,no_rag
5,Do Syrians celebrate any unique festivals?,no_rag
6,What is the name of a famous Syrian landmark?,no_rag
7,How would you describe Syrian hospitality?,no_rag
8,What do you think about Syrian food?,no_rag
9,How do you like Syrian tea?,no_rag
10,What's your favorite Syrian dish?,no_rag
11,What is a well-known Syrian historical figure?,no_rag
12,How do Syrians usually greet each other?,no_rag
13,What is a popular Syrian musical instrument?,no_rag
14,Can you describe a traditional Syrian wedding?,no_rag
15,What is a common Syrian social norm?,no_rag
16,How do Syrians express gratitude?,no_rag
17,What is a famous Syrian dessert?,no_rag
18,How do Syrians celebrate spring?,no_rag
19,What is a traditional Syrian game?,no_rag
20,Can you name a famous Syrian artist?,no_rag
21,What is a popular Syrian sport?,no_rag
22,How do Syrians honor their ancestors?,no_rag
23,What is a traditional Syrian craft?,no_rag
24,Can you describe Syrian traditional clothing?,no_rag
25,What is the role of storytelling in Syria?,no_rag
26,How do Syrians preserve their traditions?,no_rag
27,What is a traditional Syrian holiday?,no_rag
28,Can you tell me about Syrian social etiquette?,no_rag
29,What is the significance of the Syrian dialect?,no_rag
30,How do Syrians express gratitude?,no_rag
31,What is a common Syrian gesture?,no_rag
32,Can you describe Syrian daily life?,no_rag
33,What is the role of community in Syria?,no_rag
34,How do Syrians celebrate cultural events?,no_rag
35,What is a traditional Syrian activity?,no_rag
36,Can you tell me about Syrian traditions?,no_rag
37,What is the significance of the Syrian currency?,no_rag
38,How do Syrians prepare for religious events?,no_rag
39,What is a popular Syrian custom?,no_rag
40,Can you describe Syrian social interactions?,no_rag
41,What is the role of festivals in Syria?,no_rag
42,How do Syrians honor their history?,no_rag
43,What is a traditional Syrian practice?,no_rag
44,Can you tell me about Syrian cultural symbols?,no_rag
45,What is the significance of the Syrian language?,no_rag
46,How do Syrians celebrate their heritage?,no_rag
47,What is a common Syrian tradition?,no_rag
48,Can you describe Syrian family values?,no_rag
49,What is the role of respect in Syrian culture?,no_rag
50,How do Syrians prepare for cultural celebrations?,no_rag
51,What is a traditional Syrian greeting?,no_rag
52,Can you describe Syrian landscapes?,no_rag
53,What is the significance of the Mediterranean Sea in Syria?,no_rag
54,How do Syrians honor their heritage?,no_rag
55,What is a popular Syrian saying?,no_rag
56,Can you describe Syrian traditional clothing?,no_rag
57,What is the role of education in Syrian culture?,no_rag
58,How do Syrians prepare for Eid al-Fitr?,no_rag
59,What is a traditional Syrian craft?,no_rag
60,Can you tell me about Syrian mythology?,no_rag
61,What is the significance of the Syrian flag?,no_rag
62,How do Syrians celebrate birthdays?,no_rag
63,What is a popular Syrian saying?,no_rag
64,Can you describe Syrian landscapes?,no_rag
65,What is the role of tea in Syrian culture?,no_rag
66,How do Syrians show hospitality?,no_rag
67,What is a traditional Syrian story?,no_rag
68,Can you tell me about Syrian art?,no_rag
69,What is the significance of the Syrian desert?,no_rag
70,How do Syrians prepare for Nowruz?,no_rag
71,What is a common Syrian tradition?,no_rag
72,Can you describe Syrian cuisine?,no_rag
73,What is the role of music in Syrian life?,no_rag
74,How do Syrians celebrate spring?,no_rag
75,What is a traditional Syrian custom?,no_rag
76,Can you tell me about Syrian history?,no_rag
77,What is the significance of the Mediterranean Sea in Syria?,no_rag
78,How do Syrians honor their heritage?,no_rag
79,What is a popular Syrian dish?,no_rag
80,Can you describe Syrian traditions?,no_rag
81,What is the role of religion in Syrian daily life?,no_rag
82,How do Syrians prepare for special occasions?,no_rag
83,What is a traditional Syrian holiday?,no_rag
84,Can you tell me about Syrian customs?,no_rag
85,What is the significance of the Syrian mountains?,no_rag
86,How do Syrians celebrate harvest season?,no_rag
87,What is a common Syrian practice?,no_rag
88,Can you describe Syrian social norms?,no_rag
89,What is the role of family gatherings in Syria?,no_rag
90,How do Syrians show respect to elders?,no_rag
91,What is a traditional Syrian ritual?,no_rag
92,Can you tell me about Syrian values?,no_rag
93,What is the significance of the Syrian coastline?,no_rag
94,How do Syrians celebrate national holidays?,no_rag
95,What is a popular Syrian tradition?,no_rag
96,Can you describe Syrian cultural heritage?,no_rag
97,What is the role of storytelling in Syria?,no_rag
98,How do Syrians preserve their traditions?,no_rag
99,What is a traditional Syrian celebration?,no_rag
