,question,label
0,What is the capital of Syria?,no_rag
1,What is a traditional Syrian dish?,no_rag
2,Can you tell me about Syrian music?,no_rag
3,Hello! How are you?,no_rag
4,What do you think about Syrian culture?,no_rag
5,Is Arabic the main language in Syria?,no_rag
6,What is a popular Syrian dessert?,no_rag
7,How do people in Syria celebrate holidays?,no_rag
8,What are some famous landmarks in Syria?,no_rag
9,Can you describe a traditional Syrian outfit?,no_rag
10,What is the name of the Syrian currency?,no_rag
11,How does Syria celebrate New Year?,no_rag
12,What are some common Syrian customs?,no_rag
13,Can you recommend a Syrian movie?,no_rag
14,What is the significance of Damascus in Syria?,no_rag
15,How do Syrians typically greet each other?,no_rag
16,What is a popular sport in Syria?,no_rag
17,Can you tell me about Syrian art?,no_rag
18,What is the weather like in Syria?,no_rag
19,How do people in Syria prepare for Ramadan?,no_rag
20,What is a traditional Syrian instrument?,no_rag
21,Can you explain a Syrian proverb?,no_rag
22,What are some famous Syrian authors?,no_rag
23,How does Syria celebrate Eid?,no_rag
24,What is the role of family in Syrian culture?,no_rag
25,Can you describe a Syrian wedding?,no_rag
26,What are some popular Syrian foods?,no_rag
27,How do Syrians celebrate birthdays?,no_rag
28,What is the significance of Aleppo in Syria?,no_rag
29,Can you tell me about Syrian festivals?,no_rag
30,What is a traditional Syrian dance?,no_rag
31,How do people in Syria spend their weekends?,no_rag
32,What are some common Syrian phrases?,no_rag
33,Can you recommend a Syrian book?,no_rag
34,What is the importance of hospitality in Syria?,no_rag
35,How does Syria celebrate Christmas?,no_rag
36,What is a traditional Syrian game?,no_rag
37,Can you describe a Syrian market?,no_rag
38,What are some popular Syrian drinks?,no_rag
39,How do Syrians show respect to elders?,no_rag
40,What is a traditional Syrian craft?,no_rag
41,Can you tell me about Syrian architecture?,no_rag
42,What are some common Syrian gestures?,no_rag
43,How does Syria celebrate Independence Day?,no_rag
44,What is a traditional Syrian song?,no_rag
45,Can you describe a Syrian home?,no_rag
46,What are some popular Syrian sports?,no_rag
47,How do Syrians celebrate spring?,no_rag
48,What is a traditional Syrian story?,no_rag
49,Can you tell me about Syrian traditions?,no_rag
