,question,label
0,What is the capital of Syria?,no_rag
1,Can you tell me about Syrian cuisine?,no_rag
2,What is the name of the famous Syrian dessert?,no_rag
3,How do people in Syria celebrate Eid?,no_rag
4,What is the main religion in Syria?,no_rag
5,Can you describe a traditional Syrian wedding?,no_rag
6,What is the name of the highest mountain in Syria?,no_rag
7,What do you know about Syrian music?,no_rag
8,Can you tell me a popular Syrian proverb?,no_rag
9,What is the significance of Damascus in Syrian history?,no_rag
10,How does Syria celebrate New Year?,no_rag
11,What is the name of the traditional Syrian dance?,no_rag
12,Can you tell me about Syrian hospitality?,no_rag
13,What is the name of the famous Syrian poet?,no_rag
14,How do people in Syria greet each other?,no_rag
15,What is the name of the traditional Syrian instrument?,no_rag
16,Can you describe a typical Syrian meal?,no_rag
17,What is the name of the famous Syrian historical site?,no_rag
18,How does Syria celebrate Christmas?,no_rag
19,What is the name of the traditional Syrian clothing?,no_rag
20,Can you tell me about Syrian festivals?,no_rag
21,What is the name of the famous Syrian market?,no_rag
22,How does Syria celebrate Ramadan?,no_rag
23,What is the name of the traditional Syrian sport?,no_rag
24,Can you tell me about Syrian art?,no_rag
25,What is the name of the famous Syrian lake?,no_rag
26,How does Syria celebrate Independence Day?,no_rag
27,What is the name of the traditional Syrian game?,no_rag
28,Can you tell me about Syrian traditions?,no_rag
29,What is the name of the famous Syrian river?,no_rag
30,How does Syria celebrate Mother's Day?,no_rag
31,What is the name of the traditional Syrian dish?,no_rag
32,Can you tell me about Syrian customs?,no_rag
33,What is the name of the famous Syrian city?,no_rag
34,How does Syria celebrate Labor Day?,no_rag
35,What is the name of the traditional Syrian holiday?,no_rag
36,Can you tell me about Syrian culture?,no_rag
37,What is the name of the famous Syrian landmark?,no_rag
38,How does Syria celebrate National Day?,no_rag
39,What is the name of the traditional Syrian food?,no_rag
40,Can you tell me about Syrian history?,no_rag
41,What is the name of the famous Syrian mountain?,no_rag
42,How does Syria celebrate Victory Day?,no_rag
43,What is the name of the traditional Syrian music?,no_rag
44,Can you tell me about Syrian traditions?,no_rag
45,What is the name of the famous Syrian lake?,no_rag
46,How does Syria celebrate Revolution Day?,no_rag
47,What is the name of the traditional Syrian dance?,no_rag
48,Can you tell me about Syrian customs?,no_rag
49,What is the name of the famous Syrian river?,no_rag
