,question,label
0,What is the capital of Syria?,no_rag
1,Can you tell me about Syrian cuisine?,no_rag
2,What is the name of the famous castle in Syria?,no_rag
3,How do people in Syria celebrate Eid?,no_rag
4,What is the significance of the Euphrates River in Syria?,no_rag
5,Can you describe a traditional Syrian wedding?,no_rag
6,What is the name of the highest mountain in Syria?,no_rag
7,How does Syria celebrate New Year?,no_rag
8,What is the most popular sport in Syria?,no_rag
9,Can you tell me about a famous Syrian poet?,no_rag
10,What is the name of the ancient city in Syria known for its ruins?,no_rag
11,How do Syrians traditionally make hummus?,no_rag
12,What is the name of the largest city in Syria?,no_rag
13,Can you describe the Syrian flag?,no_rag
14,What is a popular Syrian dessert?,no_rag
15,How do people in Syria greet each other?,no_rag
16,What is the name of the main religion in Syria?,no_rag
17,Can you tell me about Syrian music?,no_rag
18,What is the name of the famous mosque in Damascus?,no_rag
19,How does Syria celebrate Christmas?,no_rag
20,What is the name of the traditional Syrian dance?,no_rag
21,Can you describe the Syrian currency?,no_rag
22,What is the name of the most famous Syrian dish?,no_rag
23,How do Syrians celebrate birthdays?,no_rag
24,What is the name of the largest lake in Syria?,no_rag
25,Can you tell me about Syrian festivals?,no_rag
26,What is the name of the main airport in Damascus?,no_rag
27,How does Syria celebrate Ramadan?,no_rag
28,What is the name of the famous Syrian singer?,no_rag
29,Can you describe the Syrian climate?,no_rag
30,What is the name of the traditional Syrian instrument?,no_rag
31,How do Syrians make falafel?,no_rag
32,What is the name of the famous Syrian actor?,no_rag
33,Can you tell me about Syrian traditions?,no_rag
34,What is the name of the most visited place in Syria?,no_rag
35,How do Syrians celebrate Mother’s Day?,no_rag
36,What is the name of the famous Syrian painter?,no_rag
37,Can you describe the Syrian education system?,no_rag
38,What is the name of the traditional Syrian dress?,no_rag
39,How do Syrians make kebabs?,no_rag
40,What is the name of the famous Syrian writer?,no_rag
41,Can you tell me about Syrian architecture?,no_rag
42,What is the name of the main river in Syria?,no_rag
43,How do Syrians celebrate Easter?,no_rag
44,What is the name of the famous Syrian dish with eggplants?,no_rag
45,Can you describe the Syrian culture?,no_rag
46,What is the name of the traditional Syrian game?,no_rag
47,How do Syrians make baklava?,no_rag
48,What is the name of the famous Syrian historical site?,no_rag
49,Can you tell me about Syrian customs?,no_rag
