,question,label
0,What is the capital of Syria?,no_rag
1,What is a traditional Syrian dish?,no_rag
2,Can you tell me about Syrian music?,no_rag
3,"Hello, how are you?",no_rag
4,What do you think about Syrian architecture?,no_rag
5,What is the name of Syria's currency?,no_rag
6,Tell me something interesting about Syria.,no_rag
7,What is your favorite Syrian dessert?,no_rag
8,How do people in Syria celebrate holidays?,no_rag
9,What do you know about Syrian traditions?,no_rag
10,What is the weather like in Syria?,no_rag
11,Can you describe a Syrian marketplace?,no_rag
12,What is a popular sport in Syria?,no_rag
13,What do you think about Syrian art?,no_rag
14,What is the name of Syria's highest mountain?,no_rag
15,"How do you say ""hello"" in Syrian Arabic?",no_rag
16,What is a famous Syrian landmark?,no_rag
17,Can you tell me about Syrian festivals?,no_rag
18,What is your favorite Syrian food?,no_rag
19,What do you think about Syrian history?,no_rag
20,What is the name of Syria's main river?,no_rag
21,Can you describe a traditional Syrian wedding?,no_rag
22,What is a common greeting in Syria?,no_rag
23,What do you know about Syrian literature?,no_rag
24,What is the name of Syria's national dish?,no_rag
25,Can you tell me about Syrian customs?,no_rag
26,What is your favorite Syrian city?,no_rag
27,What do you think about Syrian hospitality?,no_rag
28,What is the name of Syria's national animal?,no_rag
29,Can you describe a typical Syrian meal?,no_rag
30,What is a popular Syrian dessert?,no_rag
31,What do you think about Syrian culture?,no_rag
32,What is the name of Syria's largest city?,no_rag
33,Can you tell me about Syrian dances?,no_rag
34,What is your favorite Syrian tradition?,no_rag
35,What do you know about Syrian music instruments?,no_rag
36,What is the name of Syria's national flower?,no_rag
37,Can you describe a Syrian market?,no_rag
38,What is a famous Syrian historical site?,no_rag
39,What do you think about Syrian cuisine?,no_rag
40,What is the name of Syria's national bird?,no_rag
41,Can you tell me about Syrian festivals?,no_rag
42,What is your favorite Syrian holiday?,no_rag
43,What do you know about Syrian traditions?,no_rag
44,What is the name of Syria's highest point?,no_rag
45,Can you describe a traditional Syrian home?,no_rag
46,What is a popular Syrian sport?,no_rag
47,What do you think about Syrian art?,no_rag
48,What is the name of Syria's longest river?,no_rag
49,Can you tell me about Syrian history?,no_rag
