,question,label
0,What is the capital of Syria?,no_rag
1,Can you describe a traditional Syrian meal?,no_rag
2,What do you think about Syrian hospitality?,no_rag
3,Hello! How are you?,no_rag
4,What is the name of the famous mosque in Damascus?,no_rag
5,Can you tell me something about Syrian music?,no_rag
6,What’s your favorite Syrian dish?,no_rag
7,How do people in Syria celebrate weddings?,no_rag
8,What is the name of the highest mountain in Syria?,no_rag
9,Good morning! How can you help me today?,no_rag
10,What do you know about Syrian folklore?,no_rag
11,Can you explain the significance of the Euphrates River to Syria?,no_rag
12,What is a popular sport in Syria?,no_rag
13,What’s the best way to learn about Syrian culture?,no_rag
14,Can you tell me about a famous Syrian poet?,no_rag
15,How do Syrians typically greet each other?,no_rag
16,What is the name of the ancient city near Aleppo?,no_rag
17,What do you think about Syrian cuisine?,no_rag
18,Can you describe the Syrian flag?,no_rag
19,What is a traditional Syrian dessert?,no_rag
20,How do people in Syria celebrate Eid?,no_rag
21,What’s your favorite thing about Syria?,no_rag
22,Can you tell me about Syrian architecture?,no_rag
23,What is the name of the largest city in Syria?,no_rag
24,What do you think about the Syrian desert?,no_rag
25,Can you explain the importance of olives in Syria?,no_rag
26,What is a popular Syrian proverb?,no_rag
27,How do Syrians celebrate New Year?,no_rag
28,What is the name of the famous market in Aleppo?,no_rag
29,Can you tell me about Syrian traditions?,no_rag
30,What is the name of the Syrian currency?,no_rag
31,What do you think about Syrian handicrafts?,no_rag
32,Can you describe a typical Syrian home?,no_rag
33,What is the name of the Syrian national dish?,no_rag
34,How do Syrians celebrate Christmas?,no_rag
35,What is the name of the famous castle in Syria?,no_rag
36,Can you tell me about Syrian festivals?,no_rag
37,What is the name of the Syrian president?,no_rag
38,What do you think about Syrian coffee?,no_rag
39,Can you describe the Syrian way of life?,no_rag
40,What is the name of the Syrian national anthem?,no_rag
41,How do Syrians show respect to elders?,no_rag
42,What is the name of the Syrian desert?,no_rag
43,Can you tell me about Syrian dances?,no_rag
44,What is the name of the Syrian national animal?,no_rag
45,What do you think about Syrian art?,no_rag
46,Can you describe the Syrian climate?,no_rag
47,What is the name of the Syrian national flower?,no_rag
48,How do Syrians celebrate birthdays?,no_rag
49,What is the name of the Syrian national tree?,no_rag
