,question,label
0,Hello!,no_rag
1,How are you?,no_rag
2,What’s your favorite Syrian dish?,no_rag
3,Can you tell me about Syrian music?,no_rag
4,What’s special about the Umayyad Mosque?,no_rag
5,How do people in Syria celebrate Eid?,no_rag
6,What’s something interesting about Syrian culture?,no_rag
7,What’s your favorite Syrian food?,no_rag
8,Can you describe a traditional Syrian wedding?,no_rag
9,What’s Syria’s capital?,no_rag
10,What do you think about ancient Syrian architecture?,no_rag
11,What’s Aleppo known for?,no_rag
12,What are some Syrian traditions?,no_rag
13,What’s something unique about Syrian customs?,no_rag
14,How do Syrians celebrate New Year?,no_rag
15,What’s your favorite Syrian dessert?,no_rag
16,Can you tell me about Syrian festivals?,no_rag
17,What’s special about Syrian hospitality?,no_rag
18,What’s your favorite Syrian song?,no_rag
19,What’s something interesting about Syrian history?,no_rag
20,How do Syrians greet each other?,no_rag
21,What’s your favorite Syrian city?,no_rag
22,Can you describe a traditional Syrian meal?,no_rag
23,What’s something unique about Syrian art?,no_rag
24,What’s your favorite Syrian tradition?,no_rag
25,How do Syrians celebrate birthdays?,no_rag
26,What’s something interesting about Syrian cuisine?,no_rag
27,Can you tell me about Syrian dances?,no_rag
28,What’s your favorite Syrian holiday?,no_rag
29,What’s something unique about Syrian clothing?,no_rag
30,How do Syrians express gratitude?,no_rag
31,What’s your favorite Syrian custom?,no_rag
32,Can you describe a traditional Syrian home?,no_rag
33,What’s something interesting about Syrian geography?,no_rag
34,What’s your favorite Syrian landmark?,no_rag
35,How do Syrians show respect to elders?,no_rag
36,What’s something unique about Syrian poetry?,no_rag
37,Can you tell me about Syrian proverbs?,no_rag
38,What’s your favorite Syrian saying?,no_rag
39,What’s something interesting about Syrian folklore?,no_rag
40,How do Syrians celebrate spring?,no_rag
41,What’s your favorite Syrian fruit?,no_rag
42,Can you describe a traditional Syrian market?,no_rag
43,What’s something unique about Syrian crafts?,no_rag
44,What’s your favorite Syrian drink?,no_rag
45,How do Syrians enjoy their free time?,no_rag
46,What’s something interesting about Syrian sports?,no_rag
47,Can you tell me about Syrian mythology?,no_rag
48,What’s your favorite Syrian legend?,no_rag
49,What’s something unique about Syrian dialects?,no_rag
