,question,label
0,Hello!,no_rag
1,How are you?,no_rag
2,What’s up?,no_rag
3,Good morning!,no_rag
4,What do you think about Syrian cuisine?,no_rag
5,Can you tell me something about Syria?,no_rag
6,What’s your favorite Syrian dish?,no_rag
7,How do people in Syria celebrate holidays?,no_rag
8,What’s the capital of Syria?,no_rag
9,What do you know about Syrian music?,no_rag
10,Can you describe a traditional Syrian outfit?,no_rag
11,What’s popular in Syrian art?,no_rag
12,How does Syria celebrate New Year?,no_rag
13,What’s a common Syrian greeting?,no_rag
14,Can you tell me about Syrian festivals?,no_rag
15,What’s the main religion in Syria?,no_rag
16,How do Syrians typically welcome guests?,no_rag
17,What’s a famous Syrian landmark?,no_rag
18,Can you explain Syrian hospitality?,no_rag
19,What’s the significance of Damascus in Syria?,no_rag
20,How do Syrians prepare for Ramadan?,no_rag
21,What’s a traditional Syrian dance?,no_rag
22,Can you describe Syrian architecture?,no_rag
23,What’s the role of family in Syrian culture?,no_rag
24,How does Syria celebrate Eid?,no_rag
25,What’s a popular Syrian dessert?,no_rag
26,Can you tell me about Syrian traditions?,no_rag
27,What’s the importance of Aleppo in Syria?,no_rag
28,How do Syrians make coffee?,no_rag
29,What’s a famous Syrian historical site?,no_rag
30,Can you describe a Syrian wedding?,no_rag
31,What’s the significance of the Euphrates River in Syria?,no_rag
32,How do Syrians celebrate birthdays?,no_rag
33,What’s a traditional Syrian instrument?,no_rag
34,Can you explain Syrian customs?,no_rag
35,What’s the role of education in Syria?,no_rag
36,How do Syrians view hospitality?,no_rag
37,What’s a famous Syrian poet?,no_rag
38,Can you tell me about Syrian crafts?,no_rag
39,What’s the significance of the Syrian flag?,no_rag
40,How do Syrians prepare for weddings?,no_rag
41,What’s a traditional Syrian game?,no_rag
42,Can you describe Syrian landscapes?,no_rag
43,What’s the role of women in Syrian society?,no_rag
44,How do Syrians celebrate spring?,no_rag
45,What’s a famous Syrian dish?,no_rag
46,Can you tell me about Syrian proverbs?,no_rag
47,What’s the significance of the Damascus Gate?,no_rag
48,How do Syrians make pita bread?,no_rag
49,What’s a traditional Syrian dessert?,no_rag
