,question,label
0,What is the capital of Syria?,no_rag
1,Can you tell me about Syrian cuisine?,no_rag
2,What do people in Syria typically eat for breakfast?,no_rag
3,Hello! How are you?,no_rag
4,What’s your favorite Syrian dish?,no_rag
5,Can you describe a traditional Syrian wedding?,no_rag
6,How do people in Syria celebrate holidays?,no_rag
7,What’s the name of the famous river in Syria?,no_rag
8,Tell me something interesting about Damascus.,no_rag
9,What do you think about Syrian music?,no_rag
10,"Good morning, how are you?",no_rag
11,What’s the main religion in Syria?,no_rag
12,Can you explain Syrian hospitality?,no_rag
13,What’s the weather like in Syria during summer?,no_rag
14,What do you know about Syrian folklore?,no_rag
15,Can you describe a traditional Syrian house?,no_rag
16,What’s the significance of the Euphrates River in Syria?,no_rag
17,How do people in Syria greet each other?,no_rag
18,What’s your favorite Syrian dessert?,no_rag
19,Can you tell me about Syrian festivals?,no_rag
20,What’s the name of the highest mountain in Syria?,no_rag
21,"How do you say ""thank you"" in Syrian Arabic?",no_rag
22,What’s the most popular sport in Syria?,no_rag
23,Can you describe a typical Syrian market?,no_rag
24,What’s the name of the ancient city in Syria that’s a UNESCO World Heritage Site?,no_rag
25,How do people in Syria celebrate New Year?,no_rag
26,What’s the significance of olives in Syrian culture?,no_rag
27,Can you tell me about Syrian poetry?,no_rag
28,What’s the name of the famous Syrian singer?,no_rag
29,"How do you say ""goodbye"" in Syrian Arabic?",no_rag
30,What’s the name of the traditional Syrian dance?,no_rag
31,Can you describe a Syrian handshake?,no_rag
32,What’s the name of the Syrian currency?,no_rag
33,How do people in Syria show respect to elders?,no_rag
34,What’s the name of the Syrian flag colors?,no_rag
35,Can you tell me about Syrian proverbs?,no_rag
36,What’s the name of the Syrian national dish?,no_rag
37,"How do you say ""I love you"" in Syrian Arabic?",no_rag
38,What’s the name of the Syrian dessert made with milk and rice?,no_rag
39,Can you describe a Syrian handshake?,no_rag
40,What’s the name of the Syrian city known for its ancient ruins?,no_rag
41,How do people in Syria celebrate birthdays?,no_rag
42,What’s the name of the Syrian mountain range?,no_rag
43,Can you tell me about Syrian traditions?,no_rag
44,What’s the name of the Syrian river that flows through Aleppo?,no_rag
45,"How do you say ""welcome"" in Syrian Arabic?",no_rag
46,What’s the name of the Syrian city known for its olive trees?,no_rag
47,Can you describe a Syrian meal?,no_rag
48,What’s the name of the Syrian holiday that celebrates independence?,no_rag
49,How do people in Syria show hospitality?,no_rag
