,question,label
0,Hello!,no_rag
1,How are you?,no_rag
2,What is Syria known for?,no_rag
3,Tell me something interesting about Syria.,no_rag
4,What’s your favorite Syrian food?,no_rag
5,Good morning!,no_rag
6,What do you think about Syrian music?,no_rag
7,Tell me about Syrian traditions.,no_rag
8,What’s a popular Syrian dish?,no_rag
9,Do you like Syrian desserts?,no_rag
10,What’s up?,no_rag
11,What do you know about Syrian architecture?,no_rag
12,Thank you!,no_rag
13,Can you describe a Syrian festival?,no_rag
14,How do people in Syria celebrate holidays?,no_rag
15,What’s your favorite thing about Syria?,no_rag
16,Can you tell me a Syrian proverb?,no_rag
17,What’s the weather like in Syria?,no_rag
18,What are some common Syrian names?,no_rag
19,Do you like Syrian tea?,no_rag
20,What’s a traditional Syrian instrument?,no_rag
21,Can you explain a Syrian custom?,no_rag
22,What’s your favorite Syrian city?,no_rag
23,How do you feel about Syrian art?,no_rag
24,What’s a popular Syrian sport?,no_rag
25,Can you recommend a Syrian movie?,no_rag
26,What’s a typical Syrian greeting?,no_rag
27,Do you enjoy Syrian poetry?,no_rag
28,What’s a famous Syrian landmark?,no_rag
29,Can you tell me about Syrian hospitality?,no_rag
