,question,label
0,What is a traditional Syrian dish?,no_rag
1,What’s your favorite Syrian food?,no_rag
2,Tell me about the Umayyad Mosque.,no_rag
3,What’s the significance of the Euphrates River in Syria?,no_rag
4,"Hello, how are you?",no_rag
5,What kind of music is popular in Syria?,no_rag
6,What’s a common Syrian wedding tradition?,no_rag
7,What do you think about ancient Syrian architecture?,no_rag
8,What’s up?,no_rag
9,What’s the name of a famous Syrian historical figure?,no_rag
10,How do people in Syria celebrate holidays?,no_rag
11,What’s a popular sport in Syria?,no_rag
12,What do you know about Syrian art?,no_rag
13,What’s the capital city of Syria?,no_rag
14,What’s a typical Syrian greeting?,no_rag
15,What’s your favorite thing about Syrian culture?,no_rag
16,What’s the weather like in Syria?,no_rag
17,What’s a famous landmark in Syria?,no_rag
18,What’s the main religion in Syria?,no_rag
19,What’s a traditional Syrian instrument?,no_rag
20,What’s the name of a famous Syrian dish?,no_rag
21,What’s the population of Syria?,no_rag
22,What’s the currency used in Syria?,no_rag
23,What’s the official language of Syria?,no_rag
24,What’s a popular Syrian dessert?,no_rag
25,What’s the name of a famous Syrian poet?,no_rag
26,What’s the highest mountain in Syria?,no_rag
27,What’s the name of a famous Syrian city?,no_rag
28,What’s the name of a famous Syrian river?,no_rag
29,What’s the name of a famous Syrian historical site?,no_rag
