,question,label
0,What is the capital of Syria?,no_rag
1,Can you tell me about Syrian cuisine?,no_rag
2,What is the name of the famous mosque in Damascus?,no_rag
3,How do people in Syria celebrate Eid?,no_rag
4,What is the significance of the Euphrates River in Syria?,no_rag
5,Can you describe a traditional Syrian wedding?,no_rag
6,What is the name of Syria's national dish?,no_rag
7,How does Syria celebrate New Year?,no_rag
8,What is the role of hospitality in Syrian culture?,no_rag
9,Can you tell me about the ancient city of Palmyra?,no_rag
10,What is the name of Syria's highest mountain?,no_rag
11,How do Syrians typically greet each other?,no_rag
12,What is the significance of olives in Syrian culture?,no_rag
13,"Can you explain the concept of ""ahwa"" in Syria?",no_rag
14,What is the name of Syria's national anthem?,no_rag
15,How does Syria celebrate Christmas?,no_rag
16,What is the name of the famous Syrian dessert?,no_rag
17,Can you describe the Syrian flag?,no_rag
18,What is the name of Syria's largest city?,no_rag
19,How do Syrians traditionally make coffee?,no_rag
20,What is the significance of the Damascus Rose?,no_rag
21,Can you tell me about the Syrian alphabet?,no_rag
22,What is the name of Syria's national animal?,no_rag
23,How does Syria celebrate Independence Day?,no_rag
24,What is the name of the famous Syrian poet?,no_rag
25,Can you describe the traditional Syrian clothing?,no_rag
26,What is the significance of the Aleppo Citadel?,no_rag
27,How do Syrians typically spend their weekends?,no_rag
28,What is the name of Syria's national flower?,no_rag
29,Can you tell me about the Syrian dialect?,no_rag
30,What is the significance of the Orontes River in Syria?,no_rag
31,How does Syria celebrate Mother's Day?,no_rag
32,What is the name of the famous Syrian musician?,no_rag
33,Can you describe the Syrian education system?,no_rag
34,What is the significance of the ancient city of Bosra?,no_rag
35,How do Syrians typically express gratitude?,no_rag
36,What is the name of Syria's national bird?,no_rag
37,Can you tell me about the Syrian currency?,no_rag
38,What is the significance of the Krak des Chevaliers?,no_rag
39,How does Syria celebrate Labor Day?,no_rag
40,What is the name of the famous Syrian actor?,no_rag
41,Can you describe the Syrian healthcare system?,no_rag
42,What is the significance of the ancient city of Apamea?,no_rag
43,How do Syrians typically show respect to elders?,no_rag
44,What is the name of Syria's national tree?,no_rag
45,Can you tell me about the Syrian transportation system?,no_rag
46,What is the significance of the Qalamun Mountains?,no_rag
47,How does Syria celebrate Teachers' Day?,no_rag
48,What is the name of the famous Syrian author?,no_rag
49,Can you describe the Syrian judicial system?,no_rag
50,What is the significance of the ancient city of Qatna?,no_rag
51,How do Syrians typically resolve conflicts?,no_rag
52,What is the name of Syria's national sport?,no_rag
53,Can you tell me about the Syrian media?,no_rag
54,What is the significance of the ancient city of Homs?,no_rag
55,How does Syria celebrate Martyrs' Day?,no_rag
56,What is the name of the famous Syrian painter?,no_rag
57,Can you describe the Syrian agricultural sector?,no_rag
58,What is the significance of the ancient city of Latakia?,no_rag
59,How do Syrians typically spend their holidays?,no_rag
60,What is the name of Syria's national airline?,no_rag
61,Can you tell me about the Syrian tourism industry?,no_rag
62,What is the significance of the ancient city of Tartous?,no_rag
63,How does Syria celebrate Army Day?,no_rag
64,What is the name of the famous Syrian singer?,no_rag
65,Can you describe the Syrian telecommunications system?,no_rag
66,What is the significance of the ancient city of Deir ez-Zor?,no_rag
67,How do Syrians typically express love?,no_rag
68,What is the name of Syria's national museum?,no_rag
69,Can you tell me about the Syrian postal system?,no_rag
70,What is the significance of the ancient city of Raqqa?,no_rag
71,How does Syria celebrate Revolution Day?,no_rag
72,What is the name of the famous Syrian scientist?,no_rag
73,Can you describe the Syrian banking system?,no_rag
74,What is the significance of the ancient city of Hasakah?,no_rag
75,How do Syrians typically show friendship?,no_rag
76,What is the name of Syria's national library?,no_rag
77,Can you tell me about the Syrian railway system?,no_rag
78,What is the significance of the ancient city of Qamishli?,no_rag
79,How does Syria celebrate Evacuation Day?,no_rag
80,What is the name of the famous Syrian athlete?,no_rag
81,Can you describe the Syrian energy sector?,no_rag
82,What is the significance of the ancient city of Aleppo?,no_rag
83,How do Syrians typically express sadness?,no_rag
84,What is the name of Syria's national archive?,no_rag
85,Can you tell me about the Syrian maritime industry?,no_rag
86,What is the significance of the ancient city of Hama?,no_rag
87,How does Syria celebrate Victory Day?,no_rag
88,What is the name of the famous Syrian inventor?,no_rag
89,Can you describe the Syrian aviation industry?,no_rag
90,What is the significance of the ancient city of Idlib?,no_rag
91,How do Syrians typically express happiness?,no_rag
92,What is the name of Syria's national theater?,no_rag
93,Can you tell me about the Syrian pharmaceutical industry?,no_rag
94,What is the significance of the ancient city of Daraa?,no_rag
95,How does Syria celebrate Arbor Day?,no_rag
96,What is the name of the famous Syrian entrepreneur?,no_rag
97,Can you describe the Syrian information technology sector?,no_rag
98,What is the significance of the ancient city of As-Suwayda?,no_rag
99,How do Syrians typically express anger?,no_rag
