,question,label
0,What is the capital of Syria?,no_rag
1,Can you tell me about Syrian cuisine?,no_rag
2,What is a traditional Syrian dish?,no_rag
3,How do people in Syria celebrate holidays?,no_rag
4,What is the name of the famous mosque in Damascus?,no_rag
5,Can you describe a typical Syrian marketplace?,no_rag
6,What is the significance of Aleppo in Syrian history?,no_rag
7,How does Syrian architecture reflect its history?,no_rag
8,What are some popular Syrian desserts?,no_rag
9,Can you explain the role of hospitality in Syrian culture?,no_rag
10,What is a common greeting in Syria?,no_rag
11,How does Syrian music sound?,no_rag
12,What are some famous Syrian landmarks?,no_rag
13,Can you tell me about Syrian festivals?,no_rag
14,What is the name of the Syrian currency?,no_rag
15,How do Syrians celebrate weddings?,no_rag
16,What is a traditional Syrian instrument?,no_rag
17,Can you describe the climate in Syria?,no_rag
18,What is the name of the highest mountain in Syria?,no_rag
19,How does Syrian culture influence its art?,no_rag
20,What is a popular Syrian sport?,no_rag
21,Can you tell me about Syrian folklore?,no_rag
22,What is the name of the main river in Syria?,no_rag
23,How do Syrians celebrate New Year?,no_rag
24,What is a common Syrian proverb?,no_rag
25,Can you describe a traditional Syrian home?,no_rag
26,What is the significance of Damascus in Syrian history?,no_rag
27,How does Syrian cuisine vary by region?,no_rag
28,What is a popular Syrian drink?,no_rag
29,Can you tell me about Syrian traditions?,no_rag
30,What is the name of the Syrian flag colors?,no_rag
31,How do Syrians celebrate Eid?,no_rag
32,What is a traditional Syrian dance?,no_rag
33,Can you describe the Syrian coastline?,no_rag
34,What is the name of a famous Syrian poet?,no_rag
35,How does Syrian culture view family?,no_rag
36,What is a common Syrian dessert?,no_rag
37,Can you tell me about Syrian customs?,no_rag
38,What is the name of the Syrian national dish?,no_rag
39,How do Syrians celebrate Christmas?,no_rag
40,What is a traditional Syrian game?,no_rag
41,Can you describe the Syrian desert?,no_rag
42,What is the name of a famous Syrian historical figure?,no_rag
43,How does Syrian culture influence its food?,no_rag
44,What is a popular Syrian holiday?,no_rag
45,Can you tell me about Syrian music genres?,no_rag
46,What is the name of the Syrian national anthem?,no_rag
47,How do Syrians celebrate birthdays?,no_rag
48,What is a traditional Syrian craft?,no_rag
49,Can you describe the Syrian way of life?,no_rag
50,What is the name of a famous Syrian city?,no_rag
51,How does Syrian culture view education?,no_rag
52,What is a common Syrian greeting?,no_rag
53,Can you tell me about Syrian traditions?,no_rag
54,What is the name of the Syrian national animal?,no_rag
55,How do Syrians celebrate Ramadan?,no_rag
56,What is a traditional Syrian song?,no_rag
57,Can you describe the Syrian landscape?,no_rag
58,What is the name of a famous Syrian monument?,no_rag
59,How does Syrian culture influence its language?,no_rag
