,question,label
0,What is the capital of Syria?,no_rag
1,Tell me something interesting about Syrian culture.,no_rag
2,How do people in Syria celebrate holidays?,no_rag
3,What is a popular Syrian dish?,no_rag
4,Hello!,no_rag
5,What do you think about Syrian music?,no_rag
6,"Good morning, how are you?",no_rag
7,What is the name of the famous mosque in Damascus?,no_rag
8,Can you describe a traditional Syrian outfit?,no_rag
9,What’s your favorite Syrian food?,no_rag
10,When was Syria founded?,no_rag
11,"How do you say ""hello"" in Syrian Arabic?",no_rag
12,What is the main religion in Syria?,no_rag
13,Tell me about a famous Syrian poet.,no_rag
14,What’s up?,no_rag
15,What are some common Syrian customs?,no_rag
16,Can you tell me about Syrian architecture?,no_rag
17,How do people in Syria greet each other?,no_rag
18,What is the currency used in Syria?,no_rag
19,What do you know about Syrian art?,no_rag
20,Thank you!,no_rag
21,What is the climate like in Syria?,no_rag
22,Can you describe a Syrian wedding?,no_rag
23,What are some popular sports in Syria?,no_rag
24,"How do you say ""thank you"" in Syrian Arabic?",no_rag
25,What is the significance of Damascus in Syrian history?,no_rag
26,Can you tell me about Syrian festivals?,no_rag
27,What is the population of Syria?,no_rag
28,How does Syria celebrate New Year?,no_rag
29,What is a traditional Syrian dance?,no_rag
30,What do you think about Syrian hospitality?,no_rag
31,Can you describe the Syrian flag?,no_rag
32,What is the name of the highest mountain in Syria?,no_rag
33,How do people in Syria spend their weekends?,no_rag
34,What is the main language spoken in Syria?,no_rag
35,Can you tell me about Syrian traditions?,no_rag
36,What is the name of the largest city in Syria?,no_rag
37,How does Syria celebrate Eid?,no_rag
38,What is a famous Syrian landmark?,no_rag
39,Can you describe Syrian cuisine?,no_rag
40,What is the name of the Syrian currency?,no_rag
41,"How do you say ""goodbye"" in Syrian Arabic?",no_rag
42,What is the significance of Aleppo in Syrian history?,no_rag
43,Can you tell me about Syrian music instruments?,no_rag
44,What is the name of the Syrian president?,no_rag
45,How does Syria celebrate Christmas?,no_rag
46,What is a traditional Syrian game?,no_rag
47,Can you describe the Syrian desert?,no_rag
48,What is the name of the Syrian national dish?,no_rag
49,"How do you say ""yes"" in Syrian Arabic?",no_rag
