,question,label
0,What is the capital of Syria?,no_rag
1,How do Syrians typically greet each other?,no_rag
2,Can you name a famous Syrian dish?,no_rag
3,What is a traditional Syrian holiday?,no_rag
4,Hello! What's the weather like in Damascus?,no_rag
5,Can you describe a Syrian wedding tradition?,no_rag
6,What is the significance of olives in Syrian culture?,no_rag
7,How do Syrians celebrate spring?,no_rag
8,What is a popular Syrian dessert?,no_rag
9,Can you tell me about Syrian hospitality?,no_rag
10,Good morning! What's a typical Syrian breakfast?,no_rag
11,What is the role of tea in Syrian culture?,no_rag
12,Can you recommend a Syrian song?,no_rag
13,How does Syrian architecture reflect its history?,no_rag
14,What is a traditional Syrian instrument?,no_rag
15,Can you describe a Syrian market scene?,no_rag
16,How do Syrians celebrate birthdays?,no_rag
17,What is a popular Syrian sport?,no_rag
18,Can you tell me about Syrian customs?,no_rag
19,How does Syrian culture view family?,no_rag
20,What is a famous Syrian landmark?,no_rag
21,Can you recommend a Syrian book?,no_rag
22,How does Syrian cuisine differ from others?,no_rag
23,What is a traditional Syrian dance?,no_rag
24,Can you describe a Syrian home?,no_rag
25,How do Syrians celebrate New Year?,no_rag
26,What is a popular Syrian drink?,no_rag
27,Can you tell me about Syrian festivals?,no_rag
28,How does Syrian culture influence its music?,no_rag
29,What is a traditional Syrian craft?,no_rag
30,Can you recommend a Syrian recipe?,no_rag
31,How does Syrian architecture reflect its culture?,no_rag
32,What is a famous Syrian historical site?,no_rag
33,Can you describe a Syrian celebration?,no_rag
34,How do Syrians celebrate Eid?,no_rag
35,What is a traditional Syrian game?,no_rag
36,Can you tell me about Syrian folklore?,no_rag
37,How does Syrian culture view education?,no_rag
38,What is a popular Syrian holiday?,no_rag
39,Can you recommend a Syrian movie?,no_rag
40,How does Syrian cuisine reflect its history?,no_rag
41,What is a traditional Syrian outfit?,no_rag
42,Can you describe a Syrian traditional outfit?,no_rag
43,How does Syrian culture influence its art?,no_rag
44,What is a famous Syrian poet?,no_rag
45,Can you tell me about Syrian traditions?,no_rag
46,How do Syrians celebrate Christmas?,no_rag
47,What is a traditional Syrian dish?,no_rag
48,Can you recommend a Syrian restaurant?,no_rag
49,How does Syrian culture view hospitality?,no_rag
50,What is a traditional Syrian dance?,no_rag
51,Can you tell me about Syrian customs?,no_rag
52,How does Syria celebrate Independence Day?,no_rag
53,What is a popular Syrian dessert?,no_rag
54,Can you describe a Syrian market?,no_rag
55,How does Syrian culture influence its cuisine?,no_rag
56,What is a famous Syrian landmark?,no_rag
57,Can you recommend a Syrian dish?,no_rag
58,How does Syrian architecture reflect its history?,no_rag
59,What is a traditional Syrian instrument?,no_rag
60,Can you tell me about Syrian history?,no_rag
61,How does Syria celebrate Victory Day?,no_rag
62,What is a traditional Syrian craft?,no_rag
63,Can you describe a Syrian celebration?,no_rag
64,How does Syrian culture view education?,no_rag
65,What is a popular Syrian sport?,no_rag
66,Can you tell me about Syrian customs?,no_rag
67,How does Syria celebrate Martyrs' Day?,no_rag
68,What is a famous Syrian historical figure?,no_rag
69,Can you recommend a Syrian book?,no_rag
70,How does Syrian culture influence its cuisine?,no_rag
71,What is a traditional Syrian instrument?,no_rag
72,Can you describe a Syrian traditional outfit?,no_rag
73,How does Syrian culture view family?,no_rag
74,What is a popular Syrian dessert?,no_rag
75,Can you tell me about Syrian folklore?,no_rag
76,How does Syria celebrate Christmas?,no_rag
77,What is a traditional Syrian game?,no_rag
78,Can you recommend a Syrian movie?,no_rag
79,How does Syrian architecture reflect its history?,no_rag
80,What is a famous Syrian poet?,no_rag
81,Can you describe a Syrian home?,no_rag
82,How does Syrian culture influence its music?,no_rag
83,What is a traditional Syrian dish?,no_rag
84,Can you tell me about Syrian traditions?,no_rag
85,How does Syria celebrate Eid?,no_rag
86,What is a popular Syrian holiday?,no_rag
87,Can you recommend a Syrian recipe?,no_rag
88,How does Syrian culture view hospitality?,no_rag
89,What is a traditional Syrian dance?,no_rag
90,Can you describe a Syrian market?,no_rag
91,How does Syrian culture influence its art?,no_rag
92,What is a famous Syrian landmark?,no_rag
93,Can you tell me about Syrian customs?,no_rag
94,How does Syria celebrate Independence Day?,no_rag
95,What is a popular Syrian dessert?,no_rag
96,Can you describe a Syrian traditional outfit?,no_rag
97,How does Syrian culture view family?,no_rag
98,What is a traditional Syrian instrument?,no_rag
99,Can you recommend a Syrian dish?,no_rag
