,question,label
0,What is the capital of Syria?,no_rag
1,Can you tell me about Syrian cuisine?,no_rag
2,What is the name of the famous Syrian dessert?,no_rag
3,How do people in Syria celebrate Eid?,no_rag
4,What is the main religion in Syria?,no_rag
5,Can you describe a traditional Syrian wedding?,no_rag
6,What is the name of the highest mountain in Syria?,no_rag
7,How do Syrians typically greet each other?,no_rag
8,What is the significance of Damascus in Syrian history?,no_rag
9,Can you tell me a popular Syrian proverb?,no_rag
10,What is the name of the Syrian currency?,no_rag
11,How does Syria celebrate New Year?,no_rag
12,What is the name of the largest city in Syria?,no_rag
13,Can you describe a traditional Syrian meal?,no_rag
14,What is the name of the famous Syrian poet?,no_rag
15,How do Syrians celebrate Christmas?,no_rag
16,What is the name of the Syrian flag colors?,no_rag
17,Can you tell me about Syrian music?,no_rag
18,What is the name of the Syrian national dish?,no_rag
19,How do Syrians express gratitude?,no_rag
20,What is the name of the Syrian New Year?,no_rag
21,Can you describe a traditional Syrian dance?,no_rag
22,What is the name of the Syrian national animal?,no_rag
23,How do Syrians celebrate birthdays?,no_rag
24,What is the name of the Syrian national flower?,no_rag
25,Can you tell me about Syrian hospitality?,no_rag
26,What is the name of the Syrian national bird?,no_rag
27,How do Syrians express love and friendship?,no_rag
28,What is the name of the Syrian national tree?,no_rag
29,Can you describe a traditional Syrian house?,no_rag
30,What is the name of the Syrian national sport?,no_rag
31,How do Syrians celebrate spring?,no_rag
32,What is the name of the Syrian national anthem?,no_rag
33,Can you tell me about Syrian festivals?,no_rag
34,What is the name of the Syrian national day?,no_rag
35,How do Syrians express sadness?,no_rag
36,What is the name of the Syrian national symbol?,no_rag
37,Can you describe a traditional Syrian market?,no_rag
38,What is the name of the Syrian national language?,no_rag
39,How do Syrians celebrate summer?,no_rag
40,What is the name of the Syrian national hero?,no_rag
41,Can you tell me about Syrian traditions?,no_rag
42,What is the name of the Syrian national dish?,no_rag
43,How do Syrians express happiness?,no_rag
44,What is the name of the Syrian national drink?,no_rag
45,Can you describe a traditional Syrian outfit?,no_rag
46,What is the name of the Syrian national instrument?,no_rag
47,How do Syrians celebrate autumn?,no_rag
48,What is the name of the Syrian national holiday?,no_rag
49,Can you tell me about Syrian customs?,no_rag
50,What is the name of the Syrian national dance?,no_rag
51,How do Syrians express respect?,no_rag
52,What is the name of the Syrian national song?,no_rag
53,Can you describe a traditional Syrian craft?,no_rag
54,What is the name of the Syrian national game?,no_rag
55,How do Syrians celebrate winter?,no_rag
56,What is the name of the Syrian national poem?,no_rag
57,Can you tell me about Syrian folklore?,no_rag
58,What is the name of the Syrian national story?,no_rag
59,How do Syrians express gratitude?,no_rag
60,What is the name of the Syrian national legend?,no_rag
61,Can you describe a traditional Syrian celebration?,no_rag
62,What is the name of the Syrian national myth?,no_rag
63,How do Syrians express love?,no_rag
64,What is the name of the Syrian national tale?,no_rag
65,Can you tell me about Syrian mythology?,no_rag
66,What is the name of the Syrian national fable?,no_rag
67,How do Syrians express friendship?,no_rag
68,What is the name of the Syrian national proverb?,no_rag
69,Can you describe a traditional Syrian greeting?,no_rag
70,What is the name of the Syrian national saying?,no_rag
71,How do Syrians express anger?,no_rag
72,What is the name of the Syrian national idiom?,no_rag
73,Can you tell me about Syrian expressions?,no_rag
74,What is the name of the Syrian national phrase?,no_rag
75,How do Syrians express surprise?,no_rag
76,What is the name of the Syrian national word?,no_rag
77,Can you describe a traditional Syrian gesture?,no_rag
78,What is the name of the Syrian national sign?,no_rag
79,How do Syrians express excitement?,no_rag
80,What is the name of the Syrian national signal?,no_rag
81,Can you tell me about Syrian body language?,no_rag
82,What is the name of the Syrian national movement?,no_rag
83,How do Syrians express joy?,no_rag
84,What is the name of the Syrian national emotion?,no_rag
85,Can you describe a traditional Syrian attitude?,no_rag
86,What is the name of the Syrian national feeling?,no_rag
87,How do Syrians express sorrow?,no_rag
88,What is the name of the Syrian national sentiment?,no_rag
89,Can you tell me about Syrian emotions?,no_rag
90,What is the name of the Syrian national mood?,no_rag
91,How do Syrians express hope?,no_rag
92,What is the name of the Syrian national spirit?,no_rag
93,Can you describe a traditional Syrian vibe?,no_rag
94,What is the name of the Syrian national atmosphere?,no_rag
95,How do Syrians express peace?,no_rag
96,What is the name of the Syrian national harmony?,no_rag
97,Can you tell me about Syrian unity?,no_rag
98,What is the name of the Syrian national togetherness?,no_rag
99,How do Syrians express solidarity?,no_rag
