,question,label
0,What is the capital of Syria?,no_rag
1,What language do people speak in Syria?,no_rag
2,Can you tell me about Syrian cuisine?,no_rag
3,What is a traditional Syrian dish?,no_rag
4,"Hello, how are you?",no_rag
5,What is the name of the famous mosque in Damascus?,no_rag
6,Tell me something interesting about Syrian culture.,no_rag
7,How do people in Syria celebrate holidays?,no_rag
8,What is the significance of Aleppo in Syrian history?,no_rag
9,"Good morning, how are you?",no_rag
10,What do you think about Syrian music?,no_rag
11,Can you describe a typical Syrian marketplace?,no_rag
12,What is the name of the highest mountain in Syria?,no_rag
13,"Wow, that’s interesting!",no_rag
14,What is a popular sport in Syria?,no_rag
15,Thank you!,no_rag
16,What do you know about Syrian art?,no_rag
17,How does Syrian architecture reflect its history?,no_rag
18,What’s your favorite Syrian food?,no_rag
19,Can you tell me a common Syrian greeting?,no_rag
20,What is the role of family in Syrian culture?,no_rag
21,How does Syria celebrate New Year?,no_rag
22,What is a famous Syrian landmark?,no_rag
23,Can you describe a traditional Syrian wedding?,no_rag
24,What do you think about ancient Syrian cities?,no_rag
25,What is the significance of the Euphrates River in Syria?,no_rag
26,How do people in Syria typically dress?,no_rag
27,What is a popular Syrian dessert?,no_rag
28,Can you tell me about Syrian festivals?,no_rag
29,What is the name of the Syrian currency?,no_rag
30,How does Syrian culture influence its food?,no_rag
31,What is a common hobby in Syria?,no_rag
32,Can you describe the climate in Syria?,no_rag
33,What is the name of the largest city in Syria?,no_rag
34,"How do you say ""thank you"" in Syrian Arabic?",no_rag
35,What is a famous Syrian historical figure?,no_rag
36,Can you tell me about Syrian traditions?,no_rag
37,What is the name of the Syrian national dish?,no_rag
38,How does Syrian culture view hospitality?,no_rag
39,What is a popular Syrian drink?,no_rag
40,Can you describe a typical Syrian home?,no_rag
41,What is the significance of Damascus in Syrian history?,no_rag
42,How do people in Syria celebrate birthdays?,no_rag
43,What is a famous Syrian poet?,no_rag
44,Can you tell me about Syrian music instruments?,no_rag
45,What is the name of the Syrian flag colors?,no_rag
46,How does Syrian culture influence its literature?,no_rag
47,What is a common Syrian proverb?,no_rag
48,Can you describe a Syrian market?,no_rag
49,What is the name of a famous Syrian singer?,no_rag
